playerID,yearID,season1,season2,season3,season4
otisam01,1979,170,99,100,136
otisam01,1980,99,100,136,93
skowrbi01,1955,92,143,139,127
skowrbi01,1956,143,139,127,84
skowrbi01,1957,139,127,84,166
skowrbi01,1958,127,84,166,150
skowrbi01,1959,84,166,150,129
skowrbi01,1960,166,150,129,48
skowrbi01,1961,150,129,48,151
skowrbi01,1962,129,48,151,153
skowrbi01,1963,48,151,153,84
lambmi01,2001,87,89,5,80
lambmi01,2002,89,5,80,76
lambmi01,2003,5,80,76,117
lambmi01,2004,80,76,117,90
lambmi01,2005,76,117,90,58
conigto01,1965,140,148,100,129
conigto01,1966,148,100,129,149
conigto01,1967,100,129,149,59
jeffere01,1992,30,91,53,35
jeffere01,1993,91,53,35,134
jeffere01,1994,53,35,134,156
jeffere01,1995,35,134,156,60
aurilri01,1996,76,28,110,157
aurilri01,1997,28,110,157,138
aurilri01,1998,110,157,138,206
aurilri01,1999,157,138,206,138
aurilri01,2000,138,206,138,140
aurilri01,2001,206,138,140,98
aurilri01,2002,138,140,98,120
aurilri01,2003,140,98,120,132
aurilri01,2004,98,120,132,83
aurilri01,2005,120,132,83,115
gentrcr01,2010,7,36,73,69
gentrcr01,2011,36,73,69,59
chaneda01,1970,22,3,49,41
chaneda01,1971,3,49,41,27
chaneda01,1972,49,41,27,35
chaneda01,1973,41,27,35,125
chaneda01,1974,27,35,125,42
chaneda01,1975,35,125,42,55
camparo01,1951,164,126,162,82
camparo01,1952,126,162,82,142
camparo01,1953,162,82,142,85
battsma01,1951,79,41,104,42
battsma01,1952,41,104,42,18
wilsoda01,1993,17,61,111,140
wilsoda01,1994,61,111,140,137
wilsoda01,1995,111,140,137,82
wilsoda01,1996,140,137,82,110
wilsoda01,1997,137,82,110,63
wilsoda01,1998,82,110,63,100
wilsoda01,1999,110,63,100,106
wilsoda01,2000,63,100,106,76
wilsoda01,2001,100,106,76,80
frandke01,2007,71,0,7,40
frandke01,2008,0,7,40,66
frandke01,2009,7,40,66,59
frandke01,2010,40,66,59,57
bruceja01,2009,77,143,150,141
bruceja01,2010,143,150,141,164
bruceja01,2011,150,141,164,107
callijo01,1959,18,75,121,181
callijo01,1960,75,121,181,178
callijo01,1961,121,181,178,179
callijo01,1962,181,178,179,162
callijo01,1963,178,179,162,169
callijo01,1964,179,162,169,145
callijo01,1965,162,169,145,97
callijo01,1966,169,145,97,131
callijo01,1967,145,97,131,126
callijo01,1968,97,131,126,61
callijo01,1969,131,126,61,71
dwyerji01,1974,24,56,19,7
dwyerji01,1975,56,19,7,53
dwyerji01,1976,19,7,53,30
dwyerji01,1977,7,53,30,74
dwyerji01,1978,53,30,74,30
dwyerji01,1979,30,74,30,45
dwyerji01,1980,74,30,45,56
dwyerji01,1981,30,45,56,41
dwyerji01,1982,45,56,41,58
dwyerji01,1983,56,41,58,39
dwyerji01,1984,41,58,39,66
dwyerji01,1985,58,39,66,24
dwyerji01,1986,39,66,24,74
schuri01,1985,105,57,46,69
schuri01,1986,57,46,69,57
schuri01,1987,46,69,57,42
schuri01,1988,69,57,42,2
erstada01,1997,161,159,148,240
erstada01,1998,159,148,240,163
erstada01,1999,148,240,163,177
erstada01,2000,240,163,177,65
erstada01,2001,163,177,65,146
erstada01,2002,177,65,146,166
erstada01,2003,65,146,166,21
erstada01,2004,146,166,21,77
erstada01,2005,166,21,77,89
freemfr01,2011,161,140,176,175
randajo01,1996,102,134,117,197
randajo01,1997,134,117,197,186
randajo01,1998,117,197,186,147
randajo01,1999,197,186,147,155
randajo01,2000,186,147,155,146
randajo01,2001,147,155,146,139
randajo01,2002,155,146,139,153
seitzke01,1987,207,170,168,171
seitzke01,1988,170,168,171,62
seitzke01,1989,168,171,62,146
seitzke01,1990,171,62,146,112
seitzke01,1991,62,146,112,97
seitzke01,1992,146,112,97,153
seitzke01,1993,112,97,153,187
mcgeewi01,1983,172,166,216,127
mcgeewi01,1984,166,216,127,177
mcgeewi01,1985,216,127,177,164
mcgeewi01,1986,127,177,164,47
mcgeewi01,1987,177,164,47,199
mcgeewi01,1988,164,47,199,155
mcgeewi01,1989,47,199,155,141
mcgeewi01,1990,199,155,141,143
mcgeewi01,1991,155,141,143,44
mcgeewi01,1992,141,143,44,57
mcgeewi01,1993,143,44,57,95
mcgeewi01,1994,44,57,95,90
mcgeewi01,1995,57,95,90,68
roofph01,1964,0,12,77,67
roofph01,1965,12,77,67,12
roofph01,1966,77,67,12,58
roofph01,1967,67,12,58,73
roofph01,1968,12,58,73,43
roofph01,1969,58,73,43,30
roofph01,1970,73,43,30,23
roofph01,1971,43,30,23,19
roofph01,1972,30,23,19,38
roofph01,1973,23,19,38,11
cruzjo01,1971,80,78,92,42
cruzjo01,1972,78,92,42,81
cruzjo01,1973,92,42,81,133
cruzjo01,1974,42,81,133,173
cruzjo01,1975,81,133,173,178
cruzjo01,1976,133,173,178,161
cruzjo01,1977,173,178,161,185
cruzjo01,1978,178,161,185,109
cruzjo01,1979,161,185,109,157
cruzjo01,1980,185,109,157,189
cruzjo01,1981,109,157,189,187
cruzjo01,1982,157,189,187,163
cruzjo01,1983,189,187,163,133
cruzjo01,1984,187,163,133,88
gonzaal01,1995,89,124,102,136
gonzaal01,1996,124,102,136,45
gonzaal01,1997,102,136,45,133
gonzaal01,1998,136,45,133,161
gonzaal01,1999,45,133,161,127
gonzaal01,2000,133,161,127,122
gonzaal01,2001,161,127,122,64
gonzaal01,2002,127,122,64,94
lummi01,1968,52,45,74,122
lummi01,1969,45,74,122,84
lummi01,1970,74,122,84,151
lummi01,1971,122,84,151,84
lummi01,1972,84,151,84,83
lummi01,1973,151,84,83,31
lummi01,1974,84,83,31,20
lummi01,1975,83,31,20,39
lummi01,1976,31,20,39,54
lummi01,1977,20,39,54,17
plouftr01,2011,68,99,121,134
mathemi01,1995,41,64,78,76
mathemi01,1996,64,78,76,35
mathemi01,1997,78,76,35,109
mathemi01,1998,76,35,109,83
mathemi01,1999,35,109,83,77
mathemi01,2000,109,83,77,111
mathemi01,2001,83,77,111,95
mathemi01,2002,77,111,95,107
browndi01,1958,41,31,7,82
browndi01,1959,31,7,82,104
browndi01,1960,7,82,104,42
browndi01,1961,82,104,42,59
encarju01,1998,54,130,158,101
encarju01,1999,130,158,101,158
encarju01,2000,158,101,158,162
encarju01,2001,101,158,162,114
encarju01,2002,158,162,114,145
encarju01,2003,162,114,145,155
crawfca02,2003,177,185,194,183
crawfca02,2004,185,194,183,184
crawfca02,2005,194,183,184,121
crawfca02,2006,183,184,121,185
crawfca02,2007,184,121,185,184
crawfca02,2008,121,185,184,129
crawfca02,2009,185,184,129,33
crawfca02,2010,184,129,33,123
crawfca02,2011,129,33,123,103
fryeje01,1994,67,87,120,126
fryeje01,1995,87,120,126,32
fryeje01,1996,120,126,32,100
gantnji01,1977,14,21,59,117
gantnji01,1978,21,59,117,94
gantnji01,1979,59,117,94,132
gantnji01,1980,117,94,132,170
gantnji01,1981,94,132,170,173
gantnji01,1982,132,170,173,133
gantnji01,1983,170,173,133,136
gantnji01,1984,173,133,136,72
gantnji01,1985,133,136,72,149
gantnji01,1986,136,72,149,112
gantnji01,1987,72,149,112,85
gantnji01,1988,149,112,85,149
blassst01,1966,12,5,11,21
blassst01,1967,5,11,21,8
blassst01,1968,11,21,8,10
blassst01,1969,21,8,10,15
blassst01,1970,8,10,15,10
sullifr01,1954,7,10,12,13
sullifr01,1955,10,12,13,11
sullifr01,1956,12,13,11,12
sullifr01,1957,13,11,12,5
sullifr01,1958,11,12,5,5
sullifr01,1959,12,5,5,0
maybejo01,1969,0,32,25,150
maybejo01,1970,32,25,150,142
maybejo01,1971,25,150,142,100
maybejo01,1972,150,142,100,161
maybejo01,1973,142,100,161,138
maybejo01,1974,100,161,138,125
maybejo01,1975,161,138,125,129
maybejo01,1976,138,125,129,127
maybejo01,1977,125,129,127,124
maybejo01,1978,129,127,124,72
ramirra01,1981,67,169,185,157
ramirra01,1982,169,185,157,141
ramirra01,1983,185,157,141,119
ramirra01,1984,157,141,119,47
ramirra01,1985,141,119,47,156
ramirra01,1986,119,47,156,132
ramirra01,1987,47,156,132,116
ramirra01,1988,156,132,116,55
minnepa01,1951,18,15,15,13
minnepa01,1952,15,15,13,13
surhobj01,1988,121,108,131,146
surhobj01,1989,108,131,146,121
surhobj01,1990,131,146,121,151
surhobj01,1991,146,121,151,35
surhobj01,1992,121,151,35,133
surhobj01,1993,151,35,133,157
surhobj01,1994,35,133,157,150
surhobj01,1995,133,157,150,160
surhobj01,1996,157,150,160,207
surhobj01,1997,150,160,207,157
surhobj01,1998,160,207,157,131
surhobj01,1999,207,157,131,22
surhobj01,2000,157,131,22,94
surhobj01,2001,131,22,94,106
johnscl01,1973,6,39,94,72
johnscl01,1974,39,94,72,85
johnscl01,1975,94,72,85,32
johnscl01,1976,72,85,32,82
johnscl01,1977,85,32,82,86
johnscl01,1978,32,82,86,71
johnscl01,1979,82,86,71,51
johnscl01,1980,86,71,51,108
johnscl01,1981,71,51,108,109
johnscl01,1982,51,108,109,96
curtich01,1993,166,116,157,127
curtich01,1994,116,157,127,99
curtich01,1995,157,127,99,111
curtich01,1996,127,99,111,51
curtich01,1997,99,111,51,91
cedendo01,1994,19,38,82,103
cedendo01,1995,38,82,103,37
hollima01,2005,147,196,216,173
hollima01,2006,196,216,173,182
hollima01,2007,216,173,182,186
hollima01,2008,173,182,186,132
hollima01,2009,182,186,132,177
hollima01,2010,186,132,177,156
hollima01,2011,132,177,156,156
snydeco02,1987,136,139,105,102
snydeco02,1988,139,105,102,29
snydeco02,1989,105,102,29,105
snydeco02,1990,102,29,105,137
diazei01,1997,1,11,110,68
diazei01,1998,11,110,68,121
diazei01,1999,110,68,121,66
diazei01,2000,68,121,66,86
diazei01,2001,121,66,86,31
diazei01,2002,66,86,31,27
harribr01,2005,3,10,149,115
harribr01,2006,10,149,115,108
harribr01,2007,149,115,108,17
bourgja01,2009,7,27,70,16
bourgja01,2010,27,70,16,3
bourgja01,2011,70,16,3,8
jacksda04,1997,7,12,87,120
jacksda04,1998,12,87,120,106
jacksda04,1999,87,120,106,63
jacksda04,2000,120,106,63,42
jacksda04,2001,106,63,42,3
jacksda04,2002,63,42,3,70
alfonel01,2007,16,1,20,9
wathajo01,1977,39,57,41,138
wathajo01,1978,57,41,138,76
wathajo01,1979,41,138,76,121
wathajo01,1980,138,76,121,107
wathajo01,1981,76,121,107,31
wisede01,2002,20,37,7,1
wisede01,2004,37,7,1,32
wisede01,2006,7,1,32,32
wisede01,2007,1,32,32,28
wisede01,2008,32,32,28,20
wisede01,2009,32,28,20,58
lobatjo01,2011,4,37,69,50
finlest01,1990,119,170,177,145
finlest01,1991,170,177,145,103
finlest01,1992,177,145,103,167
finlest01,1993,145,103,167,195
finlest01,1994,103,167,195,146
finlest01,1995,167,195,146,154
finlest01,1996,195,146,154,156
finlest01,1997,146,154,156,151
finlest01,1998,154,156,151,136
finlest01,1999,156,151,136,145
finlest01,2000,151,136,145,148
finlest01,2001,136,145,148,170
finlest01,2002,145,148,170,90
finlest01,2003,148,170,90,105
whitero01,1966,71,48,154,130
whitero01,1967,48,154,130,180
whitero01,1968,154,130,180,153
whitero01,1969,130,180,153,150
whitero01,1970,180,153,150,157
whitero01,1971,153,150,157,130
whitero01,1972,150,157,130,161
whitero01,1973,157,130,161,179
whitero01,1974,130,161,179,139
whitero01,1975,161,179,139,93
camermi01,1996,1,98,83,139
camermi01,1997,98,83,139,145
camermi01,1998,83,139,145,144
camermi01,1999,139,145,144,130
camermi01,2000,145,144,130,135
camermi01,2001,144,130,135,114
camermi01,2002,130,135,114,84
camermi01,2003,135,114,84,148
camermi01,2004,114,84,148,138
camermi01,2005,84,148,138,108
camermi01,2006,148,138,108,136
camermi01,2007,138,108,136,42
bosweke01,1968,74,101,89,107
bosweke01,1969,101,89,107,75
bosweke01,1970,89,107,75,25
bosweke01,1971,107,75,25,48
bosweke01,1972,75,25,48,43
bosweke01,1973,25,48,43,33
winnihe01,1985,74,40,83,47
winnihe01,1986,40,83,47,63
winnihe01,1987,83,47,63,41
winnihe01,1988,47,63,41,38
floydcl01,1994,94,9,55,32
floydcl01,1995,9,55,32,166
floydcl01,1996,55,32,166,76
floydcl01,1997,32,166,76,126
floydcl01,1998,166,76,126,176
floydcl01,1999,76,126,176,150
floydcl01,2000,126,176,150,106
floydcl01,2001,176,150,106,103
floydcl01,2002,150,106,103,150
floydcl01,2003,106,103,150,81
floydcl01,2004,103,150,81,80
floydcl01,2005,150,81,80,66
gilbe01,1995,91,2,71,72
gilbe01,1996,2,71,72,77
gilbe01,1997,71,72,77,37
johnsch05,2010,105,95,137,165
johnsch05,2011,95,137,165,153
quinolu01,1986,19,22,12,83
quinolu01,1987,22,12,83,35
quinolu01,1988,12,83,35,47
peavyja01,2003,4,10,10,10
peavyja01,2004,10,10,10,17
peavyja01,2005,10,10,17,13
peavyja01,2006,10,17,13,2
peavyja01,2007,17,13,2,1
peavyja01,2008,13,2,1,0
peavyja01,2009,2,1,0,0
peavyja01,2010,1,0,0,1
peavyja01,2011,0,0,1,0
donovdi01,1951,1,0,0,17
donovdi01,1952,0,0,17,20
donovdi01,1954,0,17,20,12
donovdi01,1955,17,20,12,9
donovdi01,1956,20,12,9,8
donovdi01,1957,12,9,8,3
donovdi01,1958,9,8,3,10
donovdi01,1959,8,3,10,16
donovdi01,1960,3,10,16,9
donovdi01,1961,10,16,9,7
abbotku01,1994,86,107,81,69
abbotku01,1995,107,81,69,51
abbotku01,1996,81,69,51,78
abbotku01,1997,69,51,78,34
bellja01,1987,27,46,70,148
bellja01,1988,46,70,148,164
bellja01,1989,70,148,164,167
bellja01,1990,148,164,167,187
bellja01,1991,164,167,187,117
bellja01,1992,167,187,117,139
bellja01,1993,187,117,139,132
bellja01,1994,117,139,132,167
bellja01,1995,139,132,167,138
bellja01,1996,132,167,138,170
bellja01,1997,167,138,170,151
bellja01,1998,138,170,151,106
bellja01,1999,170,151,106,8
ramiral03,2009,150,165,165,157
ramiral03,2010,165,165,157,181
ramiral03,2011,165,157,181,170
foxne01,1951,189,192,178,201
foxne01,1952,192,178,201,198
foxne01,1953,178,201,198,192
foxne01,1954,201,198,192,196
foxne01,1955,198,192,196,187
foxne01,1956,192,196,187,191
foxne01,1957,196,187,191,175
foxne01,1958,187,191,175,152
foxne01,1959,191,175,152,166
foxne01,1960,175,152,166,140
foxne01,1961,152,166,140,117
tolanbo01,1966,16,67,64,194
tolanbo01,1967,67,64,194,186
tolanbo01,1968,64,194,186,171
tolanbo01,1969,194,186,171,94
tolanbo01,1970,186,171,94,95
tolanbo01,1972,171,94,95,129
tolanbo01,1973,94,95,129,71
tolanbo01,1974,95,129,71,17
beaucji01,1964,9,10,0,15
beaucji01,1965,10,0,15,15
beaucji01,1967,0,15,15,20
beaucji01,1968,15,15,20,38
beaucji01,1969,15,20,38,29
fermife01,1988,24,115,106,111
fermife01,1989,115,106,111,58
fermife01,1990,106,111,58,126
fermife01,1991,111,58,126,120
fermife01,1992,58,126,120,39
hallbi03,2003,37,93,146,145
hallbi03,2004,93,146,145,115
hallbi03,2005,146,145,115,91
hallbi03,2006,145,115,91,67
hallbi03,2007,115,91,67,85
hallbi03,2008,91,67,85,39
paglimi01,1985,91,120,122,96
paglimi01,1986,120,122,96,73
paglimi01,1987,122,96,73,101
paglimi01,1988,96,73,101,102
paglimi01,1989,73,101,102,21
paglimi01,1990,101,102,21,112
berryke01,1963,1,12,103,120
berryke01,1964,12,103,120,117
berryke01,1965,103,120,117,127
berryke01,1966,120,117,127,69
berryke01,1967,117,127,69,128
berryke01,1968,127,69,128,66
berryke01,1969,69,128,66,118
berryke01,1970,128,66,118,118
berryke01,1971,66,118,118,64
blausje01,1988,16,123,104,91
blausje01,1989,123,104,91,90
blausje01,1990,104,91,90,182
blausje01,1991,91,90,182,98
blausje01,1992,90,182,98,91
blausje01,1993,182,98,91,65
blausje01,1994,98,91,65,160
blausje01,1995,91,65,160,79
scottto01,1974,2,26,85,50
scottto01,1975,26,85,50,152
scottto01,1977,85,50,152,104
scottto01,1978,50,152,104,106
scottto01,1979,152,104,106,110
scottto01,1980,104,106,110,42
loneyja01,2007,114,172,162,157
loneyja01,2008,172,162,157,153
loneyja01,2009,162,157,153,108
loneyja01,2010,157,153,108,164
loneyja01,2011,153,108,164,174
nokesma01,1986,8,133,96,67
nokesma01,1987,133,96,67,87
nokesma01,1988,96,67,87,122
nokesma01,1989,67,87,122,86
nokesma01,1990,87,122,86,54
nokesma01,1991,122,86,54,23
oatesjo01,1972,66,80,65,81
oatesjo01,1973,80,65,81,25
oatesjo01,1974,65,81,25,42
oatesjo01,1975,81,25,42,23
oatesjo01,1976,25,42,23,6
oatesjo01,1977,42,23,6,12
thompry01,1993,72,75,67,7
thompry01,1994,75,67,7,4
thompry01,1995,67,7,4,13
thompry01,1996,7,4,13,9
greenmi01,1986,11,135,192,178
greenmi01,1987,135,192,178,181
greenmi01,1988,192,178,181,163
greenmi01,1989,178,181,163,42
greenmi01,1990,181,163,42,170
greenmi01,1991,163,42,170,88
greenmi01,1992,42,170,88,143
olerujo01,1990,95,116,130,200
olerujo01,1991,116,130,200,114
olerujo01,1992,130,200,114,143
olerujo01,1993,200,114,143,109
olerujo01,1994,114,143,109,154
olerujo01,1995,143,109,154,197
olerujo01,1996,109,154,197,173
olerujo01,1997,154,197,173,161
olerujo01,1998,197,173,161,173
olerujo01,1999,173,161,173,166
olerujo01,2000,161,173,166,145
olerujo01,2001,173,166,145,110
siebeso01,1965,7,11,7,11
siebeso01,1966,11,7,11,9
siebeso01,1967,7,11,9,10
siebeso01,1968,11,9,10,21
siebeso01,1969,9,10,21,17
siebeso01,1970,10,21,17,0.0
siebeso01,1971,21,17,0.0,5
johnsbo02,1961,66,134,75,52
johnsbo02,1962,134,75,52,66
johnsbo02,1963,75,52,66,34
johnsbo02,1964,52,66,34,81
johnsbo02,1965,66,34,81,53
johnsbo02,1966,34,81,53,29
duffyfr01,1971,8,92,95,128
duffyfr01,1972,92,95,128,117
duffyfr01,1973,95,128,117,83
duffyfr01,1974,128,117,83,67
duffyfr01,1975,117,83,67,27
howarth01,1991,70,100,81,47
howarth01,1992,100,81,47,85
howarth01,1993,81,47,85,98
howarth01,1994,47,85,98,63
howarth01,1995,85,98,63,14
howarth01,1996,98,63,14,57
alomasa02,1989,4,129,40,75
alomasa02,1990,129,40,75,58
alomasa02,1991,40,75,58,84
alomasa02,1992,75,58,84,61
alomasa02,1993,58,84,61,110
alomasa02,1994,84,61,110,146
alomasa02,1995,61,110,146,96
alomasa02,1996,110,146,96,42
alomasa02,1997,146,96,42,103
alomasa02,1998,96,42,103,54
alomasa02,1999,42,103,54,79
alomasa02,2000,103,54,79,52
alomasa02,2001,54,79,52,35
alomasa02,2002,79,52,35,35
alomasa02,2003,52,35,35,30
fordcu01,1986,53,65,25,31
justida01,1990,124,109,124,158
justida01,1991,109,124,158,110
justida01,1992,124,158,110,104
justida01,1993,158,110,104,45
justida01,1994,110,104,45,163
justida01,1995,104,45,163,151
justida01,1996,45,163,151,123
justida01,1997,163,151,123,150
justida01,1998,151,123,150,92
kuennha01,1953,209,201,190,196
kuennha01,1954,201,190,196,173
kuennha01,1955,190,196,173,179
kuennha01,1956,196,173,179,198
kuennha01,1957,173,179,198,146
kuennha01,1958,179,198,146,125
kuennha01,1959,198,146,125,148
kuennha01,1960,146,125,148,121
kuennha01,1961,125,148,121,92
kuennha01,1962,148,121,92,40
thompmi02,1985,55,75,159,109
thompmi02,1986,75,159,109,158
thompmi02,1987,159,109,158,91
thompmi02,1988,109,158,91,100
thompmi02,1989,158,91,100,61
thompmi02,1990,91,100,61,89
thompmi02,1991,100,61,89,66
thompmi02,1992,61,89,66,29
clenddo01,1962,67,155,129,184
clenddo01,1963,155,129,184,171
clenddo01,1964,129,184,171,119
clenddo01,1965,184,171,119,150
clenddo01,1966,171,119,150,82
clenddo01,1967,119,150,82,114
clenddo01,1968,150,82,114,65
ledeeri01,1999,69,110,56,46
ledeeri01,2000,110,56,46,63
ledeeri01,2001,56,46,63,41
ledeeri01,2002,46,63,41,66
ledeeri01,2003,63,41,66,16
bennega01,1996,4,9,24,18
bennega01,1998,9,24,18,32
bennega01,1999,24,18,32,77
bennega01,2000,18,32,77,73
bennega01,2001,32,77,73,49
bennega01,2002,77,73,49,44
bennega01,2003,73,49,44,35
bennega01,2004,49,44,35,39
ortajo01,1973,113,166,165,174
ortajo01,1974,166,165,174,159
ortajo01,1975,165,174,159,115
ortajo01,1976,174,159,115,85
ortajo01,1977,159,115,85,140
ortajo01,1978,115,85,140,92
ortajo01,1979,85,140,92,25
ortajo01,1980,140,92,25,58
ortajo01,1981,92,25,58,120
ortajo01,1982,25,58,120,80
ortajo01,1983,58,120,80,93
jacksra01,1951,153,88,142,132
jacksra01,1952,88,142,132,132
jacksra01,1953,142,132,132,84
jacksra01,1954,132,132,84,26
jacksra01,1955,132,84,26,34
boyerke01,1956,182,144,175,174
boyerke01,1957,144,175,174,168
boyerke01,1958,175,174,168,194
boyerke01,1959,174,168,194,178
boyerke01,1960,168,194,178,176
boyerke01,1961,194,178,176,185
boyerke01,1962,178,176,185,139
boyerke01,1963,176,185,139,132
boyerke01,1964,185,139,132,86
boyerke01,1965,139,132,86,63
penaro01,1966,3,130,118,114
belanma01,1966,3,32,98,152
belanma01,1967,32,98,152,100
belanma01,1968,98,152,100,133
belanma01,1969,152,100,133,53
belanma01,1970,100,133,53,106
belanma01,1971,133,53,106,111
belanma01,1972,53,106,111,100
belanma01,1973,106,111,100,141
belanma01,1974,111,100,141,83
belanma01,1975,100,141,83,74
belanma01,1976,141,83,74,33
belanma01,1977,83,74,33,61
belanma01,1978,74,33,61,23
hendeda01,1982,82,130,98,121
hendeda01,1983,130,98,121,103
hendeda01,1984,98,121,103,48
hendeda01,1985,121,103,48,154
hendeda01,1986,103,48,154,145
hendeda01,1987,48,154,145,122
hendeda01,1988,154,145,122,158
hendeda01,1989,145,122,158,9
hendeda01,1990,122,158,9,84
kirbywa01,1992,3,123,56,39
kirbywa01,1993,123,56,39,55
kirbywa01,1994,56,39,55,11
belleal01,1990,4,130,152,172
belleal01,1991,130,152,172,147
belleal01,1992,152,172,147,173
belleal01,1993,172,147,173,187
belleal01,1994,147,173,187,174
belleal01,1995,173,187,174,200
belleal01,1996,187,174,200,181
salasma01,1985,108,60,40,49
salasma01,1986,60,40,49,17
salasma01,1987,40,49,17,38
freehbi01,1963,73,156,101,115
freehbi01,1964,156,101,115,146
freehbi01,1965,101,115,146,142
freehbi01,1966,115,146,142,128
freehbi01,1967,146,142,128,95
freehbi01,1968,142,128,95,143
freehbi01,1969,128,95,143,98
freehbi01,1970,95,143,98,89
freehbi01,1971,143,98,89,132
freehbi01,1972,98,89,132,105
murphda05,1977,24,120,106,160
murphda05,1978,120,106,160,91
murphda05,1979,106,160,91,168
murphda05,1980,160,91,168,178
murphda05,1981,91,168,178,176
murphda05,1982,168,178,176,185
murphda05,1983,178,176,185,163
murphda05,1984,176,185,163,167
murphda05,1985,185,163,167,134
murphda05,1986,163,167,134,131
murphda05,1987,167,134,131,138
murphda05,1988,134,131,138,137
murphda05,1989,131,138,137,10
sheetla01,1985,86,92,148,104
sheetla01,1986,92,148,104,74
sheetla01,1987,148,104,74,94
wilsoja02,2002,133,143,201,151
wilsoja02,2003,143,201,151,148
wilsoja02,2004,201,151,148,141
wilsoja02,2005,151,148,141,83
wilsoja02,2006,148,141,83,95
wilsoja02,2007,141,83,95,48
wilsoja02,2008,83,95,48,52
stanlfr01,1970,0,29,19,14
stanlfr01,1971,29,19,14,7
stanlfr01,1972,19,14,7,56
stanlfr01,1973,14,7,56,62
stanlfr01,1974,7,56,62,12
stanlfr01,1975,56,62,12,35
stanlfr01,1976,62,12,35,20
stanlfr01,1977,12,35,20,18
stanlfr01,1978,35,20,18,28
mantoje01,1991,27,1,65,20
mantoje01,1993,1,65,20,8
mantoje01,1995,65,20,8,16
mantoje01,1996,20,8,16,6
johnsre02,2004,145,107,147,65
johnsre02,2005,107,147,65,101
johnsre02,2006,147,65,101,42
johnsre02,2007,65,101,42,53
johnsre02,2008,101,42,53,76
johnsre02,2009,42,53,76,78
johnsre02,2010,53,76,78,30
johnsre02,2011,76,78,30,44
walkech01,1981,6,2,0,1
walkech01,1983,2,0,1,28
walkech01,1984,0,1,28,21
walkech01,1985,1,28,21,12
walkech01,1986,28,21,12,96
walkech01,1987,21,12,96,73
welchbo01,1979,3,17,10,12
welchbo01,1980,17,10,12,7
welchbo01,1981,10,12,7,4
welchbo01,1982,12,7,4,9
welchbo01,1983,7,4,9,8
welchbo01,1984,4,9,8,13
welchbo01,1985,9,8,13,0.0
welchbo01,1986,8,13,0.0,0.0
welchbo01,1987,13,0.0,0.0,0.0
welchbo01,1988,0.0,0.0,0.0,0
welchbo01,1989,0.0,0.0,0,0.0
welchbo01,1990,0.0,0,0.0,0.0
breamsi01,1984,9,34,140,142
breamsi01,1985,34,140,142,122
breamsi01,1986,140,142,122,8
breamsi01,1987,142,122,8,105
breamsi01,1988,122,8,105,67
breamsi01,1989,8,105,67,97
breamsi01,1990,105,67,97,72
williwo02,1994,0.0,0.0,0.0,1
williwo02,1995,0.0,0.0,1,2
williwo02,1996,0.0,1,2,13
williwo02,1997,1,2,13,15
williwo02,1998,2,13,15,16
williwo02,1999,13,15,16,6
williwo02,2000,15,16,6,17
williwo02,2001,16,6,17,11
williwo02,2002,6,17,11,7
williwo02,2003,17,11,7,11
mortoca01,1970,15,14,7,17
mortoca01,1971,14,7,17,10
mortoca01,1972,7,17,10,15
teagata01,2009,43,11,8,9
teagata01,2010,11,8,9,10
teagata01,2011,8,9,10,4
kingemi01,1987,99,25,17,61
kingemi01,1988,25,17,61,20
kingemi01,1989,17,61,20,3
kingemi01,1990,61,20,3,105
kingemi01,1991,20,3,105,94
koscoan01,1966,35,4,112,105
koscoan01,1967,4,112,105,51
koscoan01,1968,112,105,51,60
koscoan01,1969,105,51,60,44
koscoan01,1970,51,60,44,33
larocad01,2005,117,140,153,133
larocad01,2006,140,153,133,154
larocad01,2007,153,133,154,146
larocad01,2008,133,154,146,26
larocad01,2009,154,146,26,155
larocad01,2010,146,26,155,121
larocad01,2011,26,155,121,128
sawatca01,1953,13,20,25,43
sawatca01,1954,20,25,43,58
sawatca01,1957,25,43,58,41
sawatca01,1958,43,58,41,52
sawatca01,1959,58,41,52,56
duncada01,1967,19,47,16,60
duncada01,1968,47,16,60,92
duncada01,1969,16,60,92,88
duncada01,1970,60,92,88,80
duncada01,1971,92,88,80,85
duncada01,1972,88,80,85,63
molinbo01,1977,2,75,0,100
molinbo01,1978,75,0,100,11
molinbo01,1979,0,100,11,17
morynwa01,1955,5,151,164,135
morynwa01,1956,151,164,135,89
morynwa01,1957,164,135,89,81
collida02,1976,96,96,22,126
collida02,1977,96,22,126,167
collida02,1978,22,126,167,98
collida02,1979,126,167,98,88
collida02,1980,167,98,88,109
collida02,1981,98,88,109,136
collida02,1982,88,109,136,95
collida02,1983,109,136,95,113
collida02,1984,136,95,113,25
collida02,1985,95,113,25,41
collida02,1986,113,25,41,25
stillku01,1987,102,115,121,126
stillku01,1988,115,121,126,102
stillku01,1989,121,126,102,86
stillku01,1990,126,102,86,42
schnebr01,2001,13,57,77,112
schnebr01,2002,57,77,112,99
schnebr01,2003,77,112,99,105
schnebr01,2004,112,99,105,96
schnebr01,2005,99,105,96,86
schnebr01,2006,105,96,86,37
schnebr01,2007,96,86,37,30
schnebr01,2008,86,37,30,22
pepitjo01,1963,157,154,131,149
pepitjo01,1964,154,131,149,126
pepitjo01,1965,131,149,126,93
pepitjo01,1966,149,126,93,124
