playerID,guess,at_least,season4
winnihe01,61.000122,47.25,41
winnihe01,49.333432,30.75,38
floydcl01,46.166759,41.25,32
floydcl01,35.833405,24.0,166
floydcl01,102.833539,124.5,76
floydcl01,98.666864,57.0,126
floydcl01,116.000232,94.5,176
floydcl01,142.666952,132.0,150
floydcl01,154.666976,112.5,106
floydcl01,132.333598,79.5,103
floydcl01,111.833557,77.25,150
floydcl01,127.000254,112.5,81
floydcl01,107.666882,60.75,80
floydcl01,92.000184,60.0,66
gilbe01,51.333436,53.25,72
gilbe01,60.00012,54.0,77
gilbe01,74.333482,57.75,37
johnsch05,117.666902,102.75,165
johnsch05,144.000288,123.75,153
quinolu01,16.500033,9.0,83
quinolu01,49.166765,62.25,35
quinolu01,47.166761,26.25,47
peavyja01,9.000018,7.5,10
peavyja01,10.00002,7.5,17
peavyja01,13.500027,12.75,13
peavyja01,13.833361,9.75,2
peavyja01,8.166683,1.5,1
peavyja01,3.33334,0.75,0
peavyja01,0.666668,0.0,0
peavyja01,0.166667,0.0,1
peavyja01,0.500001,0.75,0
donovdi01,0.166667,0.0,17
donovdi01,8.500017,12.75,20
donovdi01,15.666698,15.0,12
donovdi01,15.500031,9.0,9
donovdi01,11.833357,6.75,8
donovdi01,9.000018,6.0,3
donovdi01,5.666678,2.25,10
donovdi01,7.333348,7.5,16
donovdi01,11.833357,12.0,9
donovdi01,11.500023,6.75,7
abbotku01,90.500181,60.75,69
abbotku01,79.333492,51.75,51
abbotku01,62.000124,38.25,78
abbotku01,67.500135,58.5,34
bellja01,54.833443,52.5,148
bellja01,105.00021,111.0,164
bellja01,143.000286,123.0,167
bellja01,162.833659,125.25,187
bellja01,176.500353,140.25,117
bellja01,148.666964,87.75,139
bellja01,139.666946,104.25,132
bellja01,131.833597,99.0,167
bellja01,150.666968,125.25,138
bellja01,146.66696,103.5,170
bellja01,158.833651,127.5,151
bellja01,155.166977,113.25,106
bellja01,131.66693,79.5,8
ramiral03,162.500325,123.75,157
ramiral03,161.000322,117.75,181
ramiral03,170.333674,135.75,170
foxne01,184.500369,133.5,201
foxne01,191.833717,150.75,198
foxne01,195.667058,148.5,192
foxne01,195.500391,144.0,196
foxne01,195.00039,147.0,187
foxne01,190.833715,140.25,191
foxne01,190.500381,143.25,175
foxne01,182.333698,131.25,152
foxne01,166.166999,114.0,166
foxne01,162.833659,124.5,140
foxne01,150.666968,105.0,117
tolanbo01,57.000114,48.0,194
tolanbo01,129.500259,145.5,186
tolanbo01,168.33367,139.5,171
tolanbo01,179.833693,128.25,94
tolanbo01,135.00027,70.5,95
tolanbo01,107.333548,71.25,129
tolanbo01,111.833557,96.75,71
tolanbo01,94.333522,53.25,17
beaucji01,4.833343,0.0,15
beaucji01,9.166685,11.25,15
beaucji01,12.500025,11.25,20
beaucji01,17.500035,15.0,38
beaucji01,28.166723,28.5,29
fermife01,95.333524,79.5,111
fermife01,110.00022,83.25,58
fermife01,83.666834,43.5,126
fermife01,100.833535,94.5,120
fermife01,111.66689,90.0,39
hallbi03,110.166887,109.5,145
hallbi03,136.66694,108.75,115
hallbi03,130.166927,86.25,91
hallbi03,108.000216,68.25,67
hallbi03,83.000166,50.25,85
hallbi03,80.00016,63.75,39
paglimi01,116.166899,91.5,96
paglimi01,108.666884,72.0,73
paglimi01,88.833511,54.75,101
paglimi01,90.833515,75.75,102
paglimi01,96.833527,76.5,21
paglimi01,61.333456,15.75,112
berryke01,55.666778,77.25,120
berryke01,96.333526,90.0,117
berryke01,115.666898,87.75,127
berryke01,122.500245,95.25,69
berryke01,96.333526,51.75,128
berryke01,108.166883,96.0,66
berryke01,87.166841,49.5,118
berryke01,102.333538,88.5,118
berryke01,109.333552,88.5,64
blausje01,95.666858,78.0,91
blausje01,100.666868,68.25,90
blausje01,92.666852,67.5,182
blausje01,136.166939,136.5,98
blausje01,124.666916,73.5,91
blausje01,108.500217,68.25,65
blausje01,79.166825,48.75,160
blausje01,116.833567,120.0,79
scottto01,51.500103,63.75,50
scottto01,57.666782,37.5,152
scottto01,106.833547,114.0,104
scottto01,111.000222,78.0,106
scottto01,113.000226,79.5,110
scottto01,107.666882,82.5,42
loneyja01,157.333648,121.5,157
loneyja01,161.166989,117.75,153
loneyja01,155.833645,114.75,108
loneyja01,131.166929,81.0,164
loneyja01,143.500287,123.0,174
nokesma01,93.666854,72.0,67
nokesma01,87.666842,50.25,87
nokesma01,81.833497,65.25,122
nokesma01,101.166869,91.5,86
nokesma01,98.166863,64.5,54
nokesma01,76.000152,40.5,23
oatesjo01,70.166807,48.75,81
oatesjo01,75.500151,60.75,25
oatesjo01,50.333434,18.75,42
oatesjo01,42.833419,31.5,23
oatesjo01,29.666726,17.25,6
oatesjo01,17.666702,4.5,12
thompry01,70.500141,50.25,7
thompry01,38.33341,5.25,4
thompry01,15.500031,3.0,13
thompry01,9.000018,9.75,9
greenmi01,142.833619,144.0,178
greenmi01,175.500351,133.5,181
greenmi01,181.833697,135.75,163
greenmi01,171.500343,122.25,42
greenmi01,105.500211,31.5,170
greenmi01,126.166919,127.5,88
greenmi01,107.666882,66.0,143
olerujo01,119.500239,97.5,200
olerujo01,162.666992,150.0,114
olerujo01,145.333624,85.5,143
olerujo01,142.833619,107.25,109
olerujo01,121.166909,81.75,154
olerujo01,137.166941,115.5,197
olerujo01,168.000336,147.75,173
olerujo01,177.833689,129.75,161
olerujo01,171.000342,120.75,173
olerujo01,169.000338,129.75,166
olerujo01,167.500335,124.5,145
olerujo01,156.66698,108.75,110
siebeso01,8.33335,5.25,11
siebeso01,9.666686,8.25,9
siebeso01,9.333352,6.75,10
siebeso01,9.833353,7.5,21
siebeso01,15.333364,15.75,17
siebeso01,17.166701,12.75,0.0
siebeso01,9.166685,0.0,5
johnsbo02,93.166853,56.25,52
johnsbo02,73.33348,39.0,66
johnsbo02,62.833459,49.5,34
johnsbo02,47.666762,25.5,81
johnsbo02,62.833459,60.75,53
johnsbo02,59.166785,39.75,29
duffyfr01,79.500159,71.25,128
duffyfr01,111.000222,96.0,117
duffyfr01,117.000234,87.75,83
duffyfr01,101.833537,62.25,67
duffyfr01,80.666828,50.25,27
howarth01,85.500171,60.75,47
howarth01,67.166801,35.25,85
howarth01,71.66681,63.75,98
howarth01,85.166837,73.5,63
howarth01,78.33349,47.25,14
howarth01,44.333422,10.5,57
alomasa02,63.666794,30.0,75
alomasa02,72.333478,56.25,58
alomasa02,60.666788,43.5,84
alomasa02,73.833481,63.0,61
alomasa02,68.166803,45.75,110
alomasa02,89.333512,82.5,146
alomasa02,119.833573,109.5,96
alomasa02,115.00023,72.0,42
alomasa02,77.333488,31.5,103
alomasa02,81.500163,77.25,54
alomasa02,68.33347,40.5,79
alomasa02,74.666816,59.25,52
alomasa02,61.333456,39.0,35
alomasa02,48.000096,26.25,35
alomasa02,37.833409,26.25,30
fordcu01,43.000086,18.75,31
justida01,119.000238,93.0,158
justida01,138.500277,118.5,110
justida01,128.33359,82.5,104
justida01,115.00023,78.0,45
justida01,75.500151,33.75,163
justida01,113.833561,122.25,151
justida01,137.333608,113.25,123
justida01,139.000278,92.25,150
justida01,141.166949,112.5,92
kuennha01,196.833727,142.5,196
kuennha01,194.833723,147.0,173
kuennha01,183.500367,129.75,179
kuennha01,179.833693,134.25,198
kuennha01,187.500375,148.5,146
kuennha01,168.833671,109.5,125
kuennha01,144.166955,93.75,148
kuennha01,140.00028,111.0,121
kuennha01,130.666928,90.75,92
kuennha01,111.000222,69.0,40
thompmi02,113.666894,119.25,109
thompmi02,120.00024,81.75,158
thompmi02,141.833617,118.5,91
thompmi02,116.333566,68.25,100
thompmi02,106.66688,75.0,61
thompmi02,79.000158,45.75,89
thompmi02,81.500163,66.75,66
thompmi02,72.833479,49.5,29
clenddo01,127.333588,96.75,184
clenddo01,160.833655,138.0,171
clenddo01,168.33367,128.25,119
clenddo01,147.166961,89.25,150
clenddo01,143.166953,112.5,82
clenddo01,110.833555,61.5,114
clenddo01,109.333552,85.5,65
ledeeri01,76.166819,42.0,46
ledeeri01,60.00012,34.5,63
ledeeri01,56.166779,47.25,41
ledeeri01,49.166765,30.75,66
ledeeri01,57.166781,49.5,16
bennega01,15.666698,18.0,18
bennega01,18.500037,13.5,32
bennega01,26.000052,24.0,77
bennega01,52.166771,57.75,73
bennega01,67.500135,54.75,49
bennega01,61.66679,36.75,44
bennega01,50.500101,33.0,35
bennega01,40.333414,26.25,39
ortajo01,156.66698,123.75,174
ortajo01,169.667006,130.5,159
ortajo01,165.00033,119.25,115
ortajo01,139.500279,86.25,85
ortajo01,107.333548,63.75,140
ortajo01,117.500235,105.0,92
ortajo01,106.833547,69.0,25
ortajo01,66.500133,18.75,58
ortajo01,52.666772,43.5,120
ortajo01,83.500167,90.0,80
ortajo01,89.666846,60.0,93
jacksra01,125.833585,106.5,132
jacksra01,128.000256,99.0,132
jacksra01,133.666934,99.0,84
jacksra01,108.000216,63.0,26
jacksra01,63.000126,19.5,34
boyerke01,165.833665,131.25,174
boyerke01,169.333672,130.5,168
boyerke01,171.167009,126.0,194
boyerke01,182.000364,145.5,178
boyerke01,181.66703,133.5,176
boyerke01,179.667026,132.0,185
boyerke01,180.833695,138.75,139
boyerke01,160.500321,104.25,132
boyerke01,143.166953,99.0,86
boyerke01,110.166887,64.5,63
penaro01,102.833539,88.5,114
belanma01,60.166787,73.5,152
belanma01,114.000228,114.0,100
belanma01,117.000234,75.0,133
belanma01,125.166917,99.75,53
belanma01,87.500175,39.75,106
belanma01,92.833519,79.5,111
belanma01,99.666866,83.25,100
belanma01,104.666876,75.0,141
belanma01,122.333578,105.75,83
belanma01,105.166877,62.25,74
belanma01,88.166843,55.5,33
belanma01,55.00011,24.75,61
belanma01,53.833441,45.75,23
hendeda01,106.000212,73.5,121
hendeda01,114.833563,90.75,103
hendeda01,108.166883,77.25,48
hendeda01,78.500157,36.0,154
hendeda01,110.166887,115.5,145
hendeda01,131.833597,108.75,122
hendeda01,135.00027,91.5,158
hendeda01,143.833621,118.5,9
hendeda01,77.500155,6.75,84
kirbywa01,69.500139,42.0,39
kirbywa01,58.666784,29.25,55
kirbywa01,49.833433,41.25,11
belleal01,120.00024,114.0,172
belleal01,158.33365,129.0,147
belleal01,156.166979,110.25,173
belleal01,164.166995,129.75,187
belleal01,175.667018,140.25,174
belleal01,178.167023,130.5,200
belleal01,189.167045,150.0,181
salasma01,58.000116,30.0,49
salasma01,47.833429,36.75,17
salasma01,31.500063,12.75,38
freehbi01,114.666896,75.75,115
freehbi01,117.166901,86.25,146
freehbi01,128.166923,109.5,142
freehbi01,138.833611,106.5,128
freehbi01,135.666938,96.0,95
freehbi01,113.833561,71.25,143
freehbi01,124.500249,107.25,98
freehbi01,112.500225,73.5,89
freehbi01,101.000202,66.75,132
freehbi01,112.000224,99.0,105
murphda05,97.000194,79.5,160
murphda05,135.333604,120.0,91
murphda05,116.500233,68.25,168
murphda05,141.000282,126.0,178
murphda05,160.166987,133.5,176
murphda05,175.333684,132.0,185
murphda05,180.833695,138.75,163
murphda05,172.500345,122.25,167
murphda05,168.667004,125.25,134
murphda05,149.833633,100.5,131
murphda05,138.000276,98.25,138
murphda05,135.00027,103.5,137
murphda05,136.333606,102.75,10
sheetla01,119.000238,111.0,104
sheetla01,116.6669,78.0,74
sheetla01,96.333526,55.5,94
wilsoja02,170.333674,150.75,151
wilsoja02,166.333666,113.25,148
wilsoja02,157.833649,111.0,141
wilsoja02,145.00029,105.75,83
wilsoja02,113.166893,62.25,95
wilsoja02,98.666864,71.25,48
wilsoja02,69.500139,36.0,52
stanlfr01,19.166705,14.25,14
stanlfr01,18.166703,10.5,7
stanlfr01,11.333356,5.25,56
stanlfr01,32.666732,42.0,62
stanlfr01,50.833435,46.5,12
stanlfr01,36.000072,9.0,35
stanlfr01,31.833397,26.25,20
stanlfr01,23.666714,15.0,18
stanlfr01,21.500043,13.5,28
mantoje01,37.333408,48.75,20
mantoje01,31.833397,15.0,8
mantoje01,21.500043,6.0,16
mantoje01,14.000028,12.0,6
johnsre02,133.3336,110.25,65
johnsre02,99.333532,48.75,101
johnsre02,96.66686,75.75,42
johnsre02,65.500131,31.5,53
johnsre02,57.333448,39.75,76
johnsre02,62.666792,57.0,78
johnsre02,73.166813,58.5,30
johnsre02,53.666774,22.5,44
walkech01,1.66667,0.0,1
walkech01,0.833335,0.75,28
walkech01,14.333362,21.0,21
walkech01,20.00004,15.75,12
walkech01,17.666702,9.0,96
walkech01,55.500111,72.0,73
welchbo01,11.166689,7.5,12
welchbo01,12.166691,9.0,7
welchbo01,9.166685,5.25,4
welchbo01,6.333346,3.0,9
welchbo01,7.000014,6.75,8
welchbo01,7.666682,6.0,13
welchbo01,10.666688,9.75,0.0
welchbo01,5.666678,0.0,0.0
welchbo01,2.166671,0.0,0.0
welchbo01,0.0,0.0,0
welchbo01,0.0,0.0,0.0
welchbo01,0.0,0.0,0.0
breamsi01,82.833499,105.0,142
breamsi01,123.33358,106.5,122
breamsi01,131.66693,91.5,8
breamsi01,68.33347,6.0,105
breamsi01,75.500151,78.75,67
breamsi01,69.833473,50.25,97
breamsi01,88.33351,72.75,72
williwo02,0.0,0.0,1
williwo02,0.500001,0.75,2
williwo02,1.333336,1.5,13
williwo02,7.333348,9.75,15
williwo02,12.166691,11.25,16
williwo02,15.166697,12.0,6
williwo02,10.833355,4.5,17
williwo02,13.166693,12.75,11
williwo02,12.166691,8.25,7
williwo02,10.00002,5.25,11
mortoca01,10.666688,5.25,17
mortoca01,13.166693,12.75,10
mortoca01,11.833357,7.5,15
teagata01,14.833363,6.0,9
teagata01,9.000018,6.75,10
teagata01,9.333352,7.5,4
kingemi01,33.3334,12.75,61
kingemi01,40.333414,45.75,20
kingemi01,33.166733,15.0,3
kingemi01,18.33337,2.25,105
kingemi01,56.833447,78.75,94
koscoan01,63.166793,84.0,105
koscoan01,90.500181,78.75,51
koscoan01,79.166825,38.25,60
koscoan01,64.500129,45.0,44
koscoan01,50.500101,33.0,33
larocad01,142.666952,114.75,133
larocad01,140.833615,99.75,154
larocad01,146.833627,115.5,146
larocad01,146.500293,109.5,26
larocad01,87.333508,19.5,155
larocad01,110.500221,116.25,121
larocad01,116.500233,90.75,128
sawatca01,21.333376,18.75,43
sawatca01,33.166733,32.25,58
sawatca01,47.500095,43.5,41
sawatca01,47.000094,30.75,52
sawatca01,49.333432,39.0,56
duncada01,26.833387,12.0,60
duncada01,43.166753,45.0,92
duncada01,68.666804,69.0,88
duncada01,84.666836,66.0,80
duncada01,84.666836,60.0,85
duncada01,83.833501,63.75,63
molinbo01,25.333384,0.0,100
molinbo01,62.500125,75.0,11
molinbo01,38.833411,8.25,17
morynwa01,133.166933,123.0,135
morynwa01,147.333628,101.25,89
morynwa01,116.833567,66.75,81
collida02,59.000118,16.5,126
collida02,86.333506,94.5,167
collida02,129.166925,125.25,98
collida02,125.666918,73.5,88
collida02,104.500209,66.0,109
collida02,100.166867,81.75,136
collida02,119.000238,102.0,95
collida02,111.000222,71.25,113
collida02,110.833555,84.75,25
collida02,66.000132,18.75,41
collida02,47.666762,30.75,25
stillku01,115.833565,90.75,126
stillku01,122.500245,94.5,102
stillku01,113.166893,76.5,86
stillku01,98.000196,64.5,42
schnebr01,59.666786,57.75,112
schnebr01,91.166849,84.0,99
schnebr01,99.666866,74.25,105
schnebr01,104.166875,78.75,96
schnebr01,99.500199,72.0,86
schnebr01,92.500185,64.5,37
schnebr01,63.166793,27.75,30
schnebr01,41.66675,22.5,22
pepitjo01,143.000286,98.25,149
pepitjo01,143.833621,111.75,126
pepitjo01,134.500269,94.5,93
pepitjo01,113.33356,69.75,124
pepitjo01,114.000228,93.0,127
pepitjo01,120.333574,95.25,131
pepitjo01,128.500257,98.25,56
rizzuph01,129.666926,84.0,60
rizzuph01,91.833517,45.0,37
rosebjo01,78.500157,45.75,99
rosebjo01,85.166837,74.25,97
rosebjo01,91.66685,72.75,111
rosebjo01,104.333542,83.25,119
rosebjo01,112.666892,89.25,102
rosebjo01,109.166885,76.5,123
rosebjo01,115.333564,92.25,91
rosebjo01,103.500207,68.25,82
rosebjo01,91.833517,61.5,95
almonbi01,85.333504,120.0,102
almonbi01,106.66688,76.5,45
almonbi01,83.166833,33.75,29
almonbi01,46.500093,21.75,105
almonbi01,69.666806,78.75,79
almonbi01,79.333492,59.25,120
almonbi01,103.833541,90.0,47
almonbi01,76.66682,35.25,66
almonbi01,68.666804,49.5,43
almonbi01,51.333436,32.25,17
greensh01,95.833525,88.5,123
greensh01,119.000238,92.25,175
greensh01,148.166963,131.25,190
greensh01,173.833681,142.5,164
greensh01,174.500349,123.0,184
greensh01,178.33369,138.0,166
greensh01,171.66701,124.5,171
greensh01,171.500343,128.25,157
greensh01,163.166993,117.75,166
greensh01,163.833661,124.5,147
howsedi01,108.833551,122.25,72
howsedi01,98.33353,54.0,32
howsedi01,67.166801,24.0,40
bellke01,29.666726,36.75,34
brookto01,88.666844,69.0,71
brookto01,75.833485,53.25,55
brookto01,66.500133,41.25,115
brookto01,87.666842,86.25,76
brookto01,85.500171,57.0,107
brookto01,98.000196,80.25,107
brookto01,101.833537,80.25,38
clarkja01,129.000258,135.75,144
clarkja01,149.666966,108.0,124
clarkja01,140.166947,93.0,103
clarkja01,116.833567,77.25,154
clarkja01,132.000264,115.5,132
clarkja01,134.500269,99.0,65
clarkja01,102.166871,48.75,124
clarkja01,105.666878,93.0,55
clarkja01,79.666826,41.25,120
clarkja01,99.000198,90.0,120
clarkja01,109.166885,90.0,110
clarkja01,115.00023,82.5,89
clarkja01,101.166869,66.75,120
kessido01,126.000252,100.5,157
kessido01,147.500295,117.75,181
kessido01,165.166997,135.75,168
kessido01,170.500341,126.0,159
kessido01,165.666998,119.25,158
kessido01,160.00032,118.5,151
kessido01,154.666976,113.25,155
kessido01,154.166975,116.25,146
kessido01,149.833633,109.5,120
kessido01,134.500269,90.0,60
kessido01,94.333522,45.0,110
pruitro01,46.833427,33.0,47
pruitro01,48.666764,35.25,32
pruitro01,39.000078,24.0,0
pruitro01,18.500037,0.0,2
mackoro01,91.833517,90.75,126
mackoro01,111.166889,94.5,74
mackoro01,99.166865,55.5,77
asprobo01,77.333488,106.5,100
asprobo01,99.666866,75.0,155
asprobo01,134.500269,116.25,152
asprobo01,144.333622,114.0,141
asprobo01,147.000294,105.75,143
asprobo01,143.833621,107.25,92
asprobo01,117.166901,69.0,50
asprobo01,79.500159,37.5,27
nixonot01,27.500055,18.75,1
nixonot01,15.166697,0.75,66
nixonot01,37.500075,49.5,56
nixonot01,50.166767,42.0,58
nixonot01,58.666784,43.5,119
nixonot01,88.166843,89.25,134
nixonot01,116.333566,100.5,124
nixonot01,126.500253,93.0,109
nixonot01,118.166903,81.75,174
nixonot01,144.000288,130.5,142
nixonot01,147.166961,106.5,153
nixonot01,152.833639,114.75,133
jonesra01,8.33335,4.5,5
jonesra01,6.333346,3.75,15
jonesra01,10.166687,11.25,15
jonesra01,13.33336,11.25,3
jonesra01,9.000018,2.25,2
mayde01,101.333536,102.75,98
mayde01,110.666888,73.5,90
mayde01,100.500201,67.5,65
mayde01,78.833491,48.75,34
mayde01,53.666774,25.5,43
gallemi01,41.000082,43.5,90
gallemi01,69.500139,67.5,80
gallemi01,79.666826,60.0,119
gallemi01,101.166869,89.25,44
gallemi01,75.00015,33.0,114
gallemi01,91.500183,85.5,73
gallemi01,81.833497,54.75,28
gallemi01,57.333448,21.0,30
bellgu01,158.33365,137.25,185
bellgu01,173.000346,138.75,188
bellgu01,186.167039,141.0,176
bellgu01,181.500363,132.0,149
bellgu01,164.500329,111.75,97
bellgu01,127.500255,72.75,170
bellgu01,142.166951,127.5,135
bellgu01,140.333614,101.25,60
bellgu01,103.33354,45.0,76
bellgu01,80.500161,57.0,1
oliveal01,146.166959,111.75,176
oliveal01,162.500325,132.0,191
oliveal01,179.000358,143.25,198
oliveal01,192.000384,148.5,176
oliveal01,185.833705,132.0,143
oliveal01,163.166993,107.25,175
oliveal01,164.500329,131.25,170
oliveal01,167.167001,127.5,159
oliveal01,165.333664,119.25,209
oliveal01,185.833705,156.75,130
oliveal01,161.166989,97.5,204
oliveal01,180.167027,153.0,184
oliveal01,181.66703,138.0,130
goodwda01,31.500063,34.5,23
goodwda01,29.500059,17.25,34
jablora01,99.833533,78.0,88
jablora01,87.500175,66.0,53
jablora01,73.166813,39.75,39
ruthvdi01,9.333352,9.75,12
ruthvdi01,10.666688,9.0,17
ruthvdi01,14.666696,12.75,6
ruthvdi01,10.666688,4.5,16
ruthvdi01,12.833359,12.0,7
ruthvdi01,9.833353,5.25,7
ruthvdi01,8.500017,5.25,13
ruthvdi01,10.00002,9.75,7
ruthvdi01,9.000018,5.25,5
byrneto01,12.000024,3.0,7
byrneto01,8.33335,5.25,16
byrneto01,11.000022,12.0,14
grantmu01,14.666696,11.25,8
grantmu01,11.66669,6.0,13
grantmu01,11.66669,9.75,16
grantmu01,13.666694,12.0,15
grantmu01,15.00003,11.25,15
grantmu01,15.166697,11.25,5
grantmu01,10.00002,3.75,4
grantmu01,6.166679,3.0,7
grantmu01,5.666678,5.25,2
mantlmi01,155.333644,122.25,158
mantlmi01,156.000312,118.5,188
mantlmi01,173.833681,141.0,173
mantlmi01,175.500351,129.75,158
mantlmi01,168.000336,118.5,154
mantlmi01,158.500317,115.5,145
mantlmi01,150.166967,108.75,163
mantlmi01,155.500311,122.25,121
mantlmi01,139.000278,90.75,54
mantlmi01,94.500189,40.5,141
mantlmi01,108.666884,105.75,92
mantlmi01,102.000204,69.0,96
mantlmi01,102.166871,72.0,108
amorosa01,82.000164,57.0,66
amorosa01,74.333482,49.5,1
valdesa01,18.500037,15.0,37
valdesa01,27.833389,27.75,0
mcauldi01,128.000256,111.75,134
mcauldi01,137.333608,100.5,105
mcauldi01,122.000244,78.75,118
mcauldi01,116.333566,88.5,133
mcauldi01,123.33358,99.75,142
mcauldi01,135.00027,106.5,71
mcauldi01,105.00021,53.25,124
mcauldi01,109.333552,93.0,99
mcauldi01,102.666872,74.25,98
mcauldi01,102.666872,73.5,94
mcauldi01,96.166859,70.5,57
olivege01,80.500161,72.75,77
olivege01,85.666838,57.75,106
olivege01,94.833523,79.5,37
olivege01,66.6668,27.75,69
olivege01,64.500129,51.75,9
zaungr01,48.000096,42.0,23
zaungr01,37.333408,17.25,64
zaungr01,49.000098,48.0,40
zaungr01,45.166757,30.0,41
zaungr01,44.500089,30.75,38
zaungr01,39.333412,28.5,91
zaungr01,65.00013,68.25,109
zaungr01,91.166849,81.75,79
zaungr01,91.000182,59.25,80
zaungr01,84.500169,60.0,58
zaungr01,68.833471,43.5,68
wertzvi01,121.166909,88.5,100
wertzvi01,108.500217,75.0,65
wertzvi01,85.500171,48.75,127
wertzvi01,101.833537,95.25,145
wertzvi01,125.666918,108.75,12
wertzvi01,75.500151,9.0,68
wertzvi01,62.166791,51.0,125
wertzvi01,87.166841,93.75,84
wertzvi01,95.00019,63.0,34
valleda01,49.333432,62.25,67
valleda01,64.166795,50.25,75
valleda01,73.666814,56.25,66
valleda01,69.166805,49.5,63
valleda01,66.000132,47.25,88
valleda01,76.000152,66.0,109
valleda01,94.333522,81.75,26
valleda01,64.000128,19.5,18
rodriel01,61.333456,50.25,101
rodriel01,81.500163,75.75,78
rodriel01,83.833501,58.5,100
rodriel01,92.833519,75.0,53
lindad01,131.66693,134.25,135
lindad01,142.500285,101.25,125
lindad01,137.333608,93.75,82
lindad01,105.166877,61.5,134
lindad01,115.166897,100.5,93
gainejo01,22.000044,27.0,82
gainejo01,55.00011,61.5,52
willibi01,143.166953,138.0,175
willibi01,173.33368,131.25,201
willibi01,189.500379,150.75,203
willibi01,197.667062,152.25,179
willibi01,190.667048,134.25,176
willibi01,181.500363,132.0,185
willibi01,181.000362,138.75,188
willibi01,185.00037,141.0,205
willibi01,196.000392,153.75,179
willibi01,189.167045,134.25,191
willibi01,189.333712,143.25,166
willibi01,176.500353,124.5,113
willibi01,143.666954,84.75,127
jacobmi02,117.166901,88.5,99
jacobmi02,107.666882,74.25,5
seaveto01,14.666696,12.75,18
seaveto01,16.500033,13.5,13
seaveto01,15.333364,9.75,15
seaveto01,14.833363,11.25,7
seaveto01,10.666688,5.25,17
seaveto01,13.33336,12.75,7
seaveto01,10.333354,5.25,17
seaveto01,13.666694,12.75,9
seaveto01,11.333356,6.75,12
seaveto01,11.833357,9.0,6
seaveto01,8.500017,4.5,11
seaveto01,9.500019,8.25,6
seaveto01,7.666682,4.5,10
seaveto01,8.833351,7.5,0
seaveto01,4.333342,0.0,0
bellira01,3.666674,3.0,72
bellira01,38.166743,54.0,42
bellira01,45.666758,31.5,61
bellira01,56.500113,45.75,33
bellira01,43.833421,24.75,11
bellira01,26.66672,8.25,88
bellira01,53.166773,66.0,60
bellira01,61.166789,45.0,18
bellira01,43.666754,13.5,29
bellira01,30.500061,21.75,40
bellira01,32.666732,30.0,24
bellira01,30.166727,18.0,15
motleda01,94.500189,63.75,46
youngge02,79.500159,20.25,31
youngge02,45.166757,23.25,14
youngge02,21.833377,10.5,1
alvarlu01,42.166751,42.75,54
alvarlu01,52.833439,40.5,47
alvarlu01,51.000102,35.25,31
alvarlu01,40.166747,23.25,12
roselda01,19.166705,11.25,55
roselda01,37.500075,41.25,18
roselda01,29.833393,13.5,26
roselda01,28.166723,19.5,29
gonzaal02,116.000232,96.75,34
gonzaal02,72.833479,25.5,135
gonzaal02,100.333534,101.25,130
gonzaal02,115.666898,97.5,115
gonzaal02,123.33358,86.25,99
gonzaal02,109.500219,74.25,107
gonzaal02,105.666878,80.25,93
gonzaal02,98.666864,69.75,149
gonzaal02,123.33358,111.75,136
gonzaal02,133.166933,102.0,21
gonzaal02,80.666828,15.75,20
benjami01,12.833359,9.75,29
benjami01,21.000042,21.75,16
benjami01,19.833373,12.0,41
benjami01,30.666728,30.75,23
benjami01,27.833389,17.25,27
benjami01,28.000056,20.25,95
benjami01,60.333454,71.25,91
benjami01,81.66683,68.25,63
martira03,74.833483,74.25,49
martira03,67.000134,36.75,83
martira03,74.333482,62.25,64
martira03,67.833469,48.0,31
martira03,50.666768,23.25,49
martira03,45.500091,36.75,25
martira03,34.000068,18.75,4
zeileto01,129.333592,84.75,158
zeileto01,143.000286,118.5,111
zeileto01,127.000254,83.25,105
zeileto01,115.833565,78.75,162
zeileto01,134.500269,121.5,154
zeileto01,148.500297,115.5,155
zeileto01,155.833645,116.25,172
zeileto01,163.33366,129.0,146
zeileto01,156.166979,109.5,141
zeileto01,147.833629,105.75,138
zeileto01,140.333614,103.5,68
baineha01,151.833637,125.25,173
baineha01,169.667006,129.75,198
baineha01,184.500369,148.5,169
baineha01,179.333692,126.75,148
baineha01,163.33366,111.0,166
baineha01,160.500321,124.5,156
baineha01,158.000316,117.0,118
baineha01,138.666944,88.5,144
baineha01,137.333608,108.0,121
baineha01,128.166923,90.75,130
baineha01,129.333592,97.5,96
baineha01,111.500223,72.0,115
baineha01,111.166889,86.25,154
baineha01,131.333596,115.5,136
baineha01,138.500277,102.0,88
baineha01,115.00023,66.0,134
baineha01,119.000238,100.5,72
edmonji01,132.666932,98.25,146
edmonji01,143.666954,109.5,184
edmonji01,162.500325,138.0,51
edmonji01,111.166889,38.25,155
edmonji01,125.166917,116.25,152
edmonji01,136.166939,114.0,148
edmonji01,150.500301,111.0,123
edmonji01,136.166939,92.25,150
edmonji01,140.666948,112.5,123
edmonji01,132.000264,92.25,90
edmonji01,111.000222,67.5,92
edmonji01,96.500193,69.0,80
barneda01,122.666912,78.0,57
foileha01,58.500117,57.0,54
foileha01,60.166787,40.5,18
foileha01,39.666746,13.5,37
foileha01,33.500067,27.75,34
foileha01,32.333398,25.5,36
foileha01,35.500071,27.0,18
